core,side-dips,left;centre,45,10,448,424,1080
core,side-dips,left;centre,45,10,440,323,855
core,side-dips,left;centre,45,10,349,328,780
core,side-dips,left;centre,45,10,366,365,940
core,side-dips,left;centre,45,10,419,448,967
core,side-dips,left;centre,45,10,488,299,818
core,side-dips,left;centre,45,10,447,420,940
core,side-dips,left;centre,45,10,447,372,980
core,side-dips,left;centre,45,10,455,387,1031
core,side-dips,left;centre,45,10,489,438,1105
core,side-dips,left;centre,45,10,471,372,1101
core,side-dips,left;centre,45,10,476,358,916
core,side-dips,left;centre,45,10,504,390,888
core,side-dips,left;centre,45,10,541,406,831
core,side-dips,left;centre,45,10,552,408,837
core,side-dips,left;centre,45,10,541,397,926
core,side-dips,left;centre,45,10,536,408,933
core,side-dips,left;centre,45,10,525,442,873
core,side-dips,left;centre,45,10,530,481,868
core,side-dips,left;centre,45,10,526,392,756
core,side-dips,left;centre,45,10,520,385,603
core,side-dips,left;centre,45,10,492,327,631
core,side-dips,left;centre,45,10,521,319,836
core,side-dips,left;centre,45,10,560,420,987
core,side-dips,left;centre,45,10,543,476,949
core,side-dips,left;centre,45,10,516,460,836
core,side-dips,left;centre,45,10,512,413,853
core,side-dips,left;centre,45,10,531,403,983
core,side-dips,left;centre,45,10,544,405,1027
core,side-dips,left;centre,45,10,544,392,960
core,side-dips,left;centre,45,10,544,369,872
core,side-dips,left;centre,45,10,553,342,812
core,side-dips,left;centre,45,10,577,343,772
core,side-dips,left;centre,45,10,595,323,755
core,side-dips,left;centre,45,10,608,335,831
core,side-dips,left;centre,45,10,631,408,905
core,side-dips,left;centre,45,10,653,459,881
core,side-dips,left;centre,45,10,656,444,849
core,side-dips,left;centre,45,10,622,428,802
core,side-dips,left;centre,45,10,588,421,777
core,side-dips,left;centre,45,10,573,433,759
core,side-dips,left;centre,45,10,557,412,788
core,side-dips,left;centre,45,10,551,439,805
core,side-dips,left;centre,45,10,591,477,791
core,side-dips,left;centre,45,10,634,503,776
core,side-dips,left;centre,45,10,647,494,727
core,side-dips,left;centre,45,10,643,483,780
core,side-dips,left;centre,45,10,673,511,745
core,side-dips,left;centre,45,10,687,494,750
core,side-dips,left;centre,45,10,672,464,719
core,side-dips,left;centre,45,10,688,464,680
core,side-dips,left;centre,45,10,704,480,656
core,side-dips,left;centre,45,10,704,488,703
